,CIK,Company Name,Date Filed,Filename,Form Type,URL,attriburtes,values
330,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,Expiration Date,March 2009
331,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,Notional Amount (000s),$500
332,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,Unrealized Appreciation/ (Depreciation) (000s),$(27)
333,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana Corp. 4.75%"
334,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,Expiration Date,March 2009
335,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,Notional Amount (000s),$600
336,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,Unrealized Appreciation/ (Depreciation) (000s),$(2)
337,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,CDS Text,"Receive quarterly notional amount multiplied by 1.38% and pay Merrill Lynch, Inc. upon default event of Bombardier, Inc., par value of the notional amount of Bombardier, Inc. 6.75%"
338,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,Expiration Date,March 2009
339,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,Notional Amount (000s),$500
340,722574,FIDELITY ADVISOR SERIES I,2004-08-03,edgar/data/722574/0000880709-04-000032.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/722574/0000880709-04-000032.txt,Unrealized Appreciation/ (Depreciation) (000s),$(27)
341,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,CDS Text,"Receive quarterly notional amount multilpied by .43% and pay Bank of America upon default event of Apache Corp., par value of the notional amount of Apache Corp. 6.25%"
342,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Expiration Date,Sept. 2014
343,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Notional Amount (000s),"$400,000"
344,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Unrealized Appreciation/ (Depreciation) (000s),$(181)
345,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,CDS Text,"Receive quarterly notional amount multilpied by .43% and pay Bank of America upon default event of Apache Corp., par value of the notional amount of Apache Corp. 6.25%"
346,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Expiration Date,Sept. 2014
347,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Notional Amount (000s),"$400,000"
348,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Unrealized Appreciation/ (Depreciation) (000s),$(181)
349,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,CDS Text,"Receive quarterly notional amount multilpied by .43% and pay Bank of America upon default event of Apache Corp., par value of the notional amount of Apache Corp. 6.25%"
350,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Expiration Date,Sept. 2014
351,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Notional Amount (000s),"$400,000"
352,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Unrealized Appreciation/ (Depreciation) (000s),$(181)
353,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,CDS Text,"Receive annually a fixed rate of .6% multiplied by the notional amount and pay to Lehman Brothers, Inc., upon each default event of one of the issues of Dow Jones CDX N.A. Investment Grade 2, par value of the proportional notional amount"
354,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Expiration Date,Sept. 2009
355,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Notional Amount (000s),"$2,000,000"
356,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Unrealized Appreciation/ (Depreciation) (000s),"$(1,860)"
357,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,CDS Text,"Receive annually a fixed rate of .6% multiplied by the notional amount and pay to Lehman Brothers, Inc., upon each default event of one of the issues of Dow Jones CDX N.A. Investment Grade 2, par value of the proportional notional amount"
358,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Expiration Date,Sept. 2009
359,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Notional Amount (000s),"$2,000,000"
360,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Unrealized Appreciation/ (Depreciation) (000s),"$(1,860)"
361,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,CDS Text,"Receive annually a fixed rate of .6% multiplied by the notional amount and pay to Lehman Brothers, Inc., upon each default event of one of the issues of Dow Jones CDX N.A. Investment Grade 2, par value of the proportional notional amount"
362,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Expiration Date,Sept. 2009
363,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Notional Amount (000s),"$2,000,000"
364,751199,FIDELITY INCOME FUND /MA/,2004-09-28,edgar/data/751199/0000751199-04-000012.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/751199/0000751199-04-000012.txt,Unrealized Appreciation/ (Depreciation) (000s),"$(1,860)"
365,792359,PHOENIX EDGE SERIES FUND,2004-09-07,edgar/data/792359/0000935069-04-001411.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/792359/0000935069-04-001411.txt,NA,NA
366,810868,LEGG MASON INCOME TRUST INC,2004-09-03,edgar/data/810868/0000950133-04-003417.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/810868/0000950133-04-003417.txt,NA,NA
367,81205,FIDELITY PURITAN TRUST,2004-09-28,edgar/data/81205/0000081205-04-000022.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/81205/0000081205-04-000022.txt,CDS Text,"Receive from Morgan Stanley, Inc., upon default event of Motorola, Inc., par value of the notional amount of Motorola, Inc. 7.625% 11/15/10, and pay quarterly notional amount multiplied by"
368,81205,FIDELITY PURITAN TRUST,2004-09-28,edgar/data/81205/0000081205-04-000022.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/81205/0000081205-04-000022.txt,Expiration Date,Sept. 2009
369,81205,FIDELITY PURITAN TRUST,2004-09-28,edgar/data/81205/0000081205-04-000022.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/81205/0000081205-04-000022.txt,Notional Amount (000s),"$7,000"
370,81205,FIDELITY PURITAN TRUST,2004-09-28,edgar/data/81205/0000081205-04-000022.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/81205/0000081205-04-000022.txt,Unrealized Appreciation/ (Depreciation) (000s),$(14)
371,81205,FIDELITY PURITAN TRUST,2004-09-28,edgar/data/81205/0000081205-04-000022.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/81205/0000081205-04-000022.txt,CDS Text,"Receive quarterly notional amount multiplied by .35% and pay Goldman Sachs upon default event of Devon Energy Corp., par value of the notional amount of Devon Energy Corp. 7.95%"
372,81205,FIDELITY PURITAN TRUST,2004-09-28,edgar/data/81205/0000081205-04-000022.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/81205/0000081205-04-000022.txt,Expiration Date,June 2006
373,81205,FIDELITY PURITAN TRUST,2004-09-28,edgar/data/81205/0000081205-04-000022.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/81205/0000081205-04-000022.txt,Notional Amount (000s),"$3,800"
374,81205,FIDELITY PURITAN TRUST,2004-09-28,edgar/data/81205/0000081205-04-000022.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/81205/0000081205-04-000022.txt,Unrealized Appreciation/ (Depreciation) (000s),$0
375,813383,DREYFUS VARIABLE INVESTMENT FUND,2004-08-17,edgar/data/813383/0000813383-04-000015.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/813383/0000813383-04-000015.txt,NA,NA
376,814679,AMERICAN SKANDIA TRUST,2004-09-07,edgar/data/814679/0001193125-04-152315.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/814679/0001193125-04-152315.txt,NA,NA
377,816754,ACM  INCOME FUND INC,2004-09-09,edgar/data/816754/0000936772-04-000196.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/816754/0000936772-04-000196.txt,NA,NA
378,825316,ALLIANCEBERNSTEIN VARIABLE PRODUCTS SERIES FUND INC,2004-09-15,edgar/data/825316/0000936772-04-000204.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/825316/0000936772-04-000204.txt,NA,NA
379,826737,PHOENIX MULTI PORTFOLIO FUND,2004-08-05,edgar/data/826737/0000935069-04-001021.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/826737/0000935069-04-001021.txt,NA,NA
380,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana"
381,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,Expiration Date,4.75% 10/15/13
382,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,Notional Amount (000s),March2009
383,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,Unrealized Appreciation/ (Depreciation) (000s),"800,000(5,066)"
384,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana Corp. 4.75%"
385,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,Expiration Date,March 2009
386,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,Notional Amount (000s),"$25,000"
387,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,Unrealized Appreciation/ (Depreciation) (000s),$(158)
388,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana Corp. 4.75%"
389,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,Expiration Date,March 2009
390,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,Notional Amount (000s),"$1,800,000"
391,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-08-23,edgar/data/831016/0000356494-04-000040.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000356494-04-000040.txt,Unrealized Appreciation/ (Depreciation) (000s),"$(11,398)"
392,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana"
393,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Expiration Date,4.75% 10/15/13
394,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Notional Amount (000s),March2009
395,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Unrealized Appreciation/ (Depreciation) (000s),"800,000(5,066)"
396,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana Corp. 4.75%"
397,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Expiration Date,March 2009
398,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Notional Amount (000s),"$25,000"
399,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Unrealized Appreciation/ (Depreciation) (000s),$(158)
400,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana Corp. 4.75%"
401,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Expiration Date,March 2009
402,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Notional Amount (000s),"$100,000"
403,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Unrealized Appreciation/ (Depreciation) (000s),$(633)
404,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana Corp. 4.75%"
405,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Expiration Date,March 2009
406,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Notional Amount (000s),"$1,800,000"
407,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000831016-04-000013.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000831016-04-000013.txt,Unrealized Appreciation/ (Depreciation) (000s),"$(11,398)"
408,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana"
409,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Expiration Date,4.75% 10/15/13
410,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Notional Amount (000s),March2009
411,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Unrealized Appreciation/ (Depreciation) (000s),"800,000(5,066)"
412,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana Corp. 4.75%"
413,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Expiration Date,March 2009
414,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Notional Amount (000s),"$25,000"
415,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Unrealized Appreciation/ (Depreciation) (000s),$(158)
416,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana Corp. 4.75%"
417,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Expiration Date,March 2009
418,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Notional Amount (000s),"$100,000"
419,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Unrealized Appreciation/ (Depreciation) (000s),$(633)
420,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,CDS Text,"Receive quarterly notional amount multiplied by .38% and pay Merrill Lynch, Inc. upon default event of EnCana Corp., par value of the notional amount of EnCana Corp. 4.75%"
421,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Expiration Date,March 2009
422,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Notional Amount (000s),"$1,800,000"
423,831016,VARIABLE INSURANCE PRODUCTS FUND II,2004-09-01,edgar/data/831016/0000927384-04-000027.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/831016/0000927384-04-000027.txt,Unrealized Appreciation/ (Depreciation) (000s),"$(11,398)"
424,837274,FRANKLIN TEMPLETON VARIABLE INSURANCE PRODUCTS TRUST,2004-08-25,edgar/data/837274/0001193125-04-146462.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/837274/0001193125-04-146462.txt,NA,NA
425,884122,PHOENIX MULTI SERIES TRUST,2004-07-07,edgar/data/884122/0000935069-04-000970.txt,N-CSRS,https://www.sec.gov/Archives/edgar/data/884122/0000935069-04-000970.txt,NA,NA
426,889169,DREYFUS INVESTMENT GRADE FUNDS INC,2004-09-29,edgar/data/889169/0000889169-04-000009.txt,N-CSR,https://www.sec.gov/Archives/edgar/data/889169/0000889169-04-000009.txt,NA,NA
